matchId,time_sec,minute,blue_gold,red_gold,diff
KR_7771334647,1020.338,17.01,63781,60630,3151
KR_7771334647,1080.347,18.01,65599,65715,-116
KR_7771334647,1140.371,19.01,69637,69109,528
KR_7771334647,1200.395,20.01,72566,71845,721
KR_7771334647,1260.397,21.01,74958,75209,-251
KR_7771334647,1320.404,22.01,78010,78846,-836
KR_7771334647,1380.406,23.01,82222,82215,7
KR_7771334647,1440.408,24.01,86063,85882,181
KR_7771334647,1463.789,24.4,87196,86587,609
KR_7628709057,0.0,0.0,7000,7000,0
KR_7628709057,60.008,1.0,7015,7015,0
KR_7628709057,120.039,2.0,9713,9806,-93
KR_7628709057,180.113,3.0,13342,12821,521
KR_7628709057,240.123,4.0,17066,16093,973
KR_7628709057,300.144,5.0,20186,19643,543
KR_7628709057,360.147,6.0,23588,22097,1491
KR_7628709057,420.178,7.0,25735,25852,-117
KR_7628709057,480.207,8.0,29028,29288,-260
KR_7628709057,540.23,9.0,32689,31543,1146
KR_7628709057,600.256,10.0,35204,35135,69
KR_7628709057,660.282,11.0,39616,37119,2497
KR_7628709057,720.284,12.0,42730,40370,2360
KR_7628709057,780.304,13.01,46701,44455,2246
KR_7628709057,840.326,14.01,50406,47896,2510
KR_7628709057,900.357,15.01,52867,50551,2316
KR_7628709057,960.37,16.01,56262,53028,3234
KR_7628709057,1020.391,17.01,59917,57243,2674
KR_7628709057,1080.392,18.01,63806,60027,3779
KR_7628709057,1140.405,19.01,66793,62907,3886
KR_7628709057,1200.429,20.01,68972,66590,2382
KR_7628709057,1260.443,21.01,71544,69140,2404
KR_7628709057,1320.45,22.01,74618,72321,2297
KR_7628709057,1380.474,23.01,78167,74306,3861
KR_7628709057,1382.378,23.04,78227,74366,3861
KR_7769224935,0.0,0.0,7000,7000,0
KR_7769224935,60.002,1.0,7015,7015,0
KR_7769224935,120.025,2.0,10120,9760,360
KR_7769224935,180.106,3.0,13888,12867,1021
KR_7769224935,240.108,4.0,17226,15194,2032
KR_7769224935,300.127,5.0,20124,18491,1633
KR_7769224935,360.146,6.0,24412,20813,3599
KR_7769224935,420.166,7.0,28233,25432,2801
KR_7769224935,480.187,8.0,31654,28063,3591
KR_7769224935,540.199,9.0,35389,31027,4362
KR_7769224935,600.22,10.0,38518,35466,3052
KR_7769224935,660.247,11.0,41190,38745,2445
KR_7769224935,720.249,12.0,44427,42126,2301
KR_7769224935,780.267,13.0,48319,44466,3853
KR_7769224935,840.293,14.0,52213,48264,3949
KR_7769224935,900.322,15.01,55003,50979,4024
KR_7769224935,960.323,16.01,58409,54493,3916
KR_7769224935,1020.326,17.01,61432,59482,1950
KR_7769224935,1080.342,18.01,65441,62071,3370
KR_7769224935,1140.353,19.01,69053,64883,4170
KR_7769224935,1200.364,20.01,71964,67942,4022
KR_7769224935,1244.087,20.73,73344,72153,1191
KR_7721768330,0.0,0.0,7000,7000,0
KR_7721768330,60.014,1.0,7015,7015,0
KR_7721768330,120.041,2.0,9695,10973,-1278
KR_7721768330,180.109,3.0,12346,14647,-2301
KR_7721768330,240.128,4.0,14769,17470,-2701
KR_7721768330,300.139,5.0,19910,21178,-1268
KR_7721768330,360.159,6.0,23065,23736,-671
KR_7721768330,420.176,7.0,26051,28945,-2894
KR_7721768330,480.196,8.0,29970,32350,-2380
KR_7721768330,540.219,9.0,33322,36413,-3091
KR_7721768330,600.247,10.0,36320,38885,-2565
KR_7721768330,660.253,11.0,39808,42583,-2775
KR_7721768330,720.282,12.0,44466,46144,-1678
KR_7721768330,780.31,13.01,48325,48696,-371
KR_7721768330,840.34,14.01,51580,52978,-1398
KR_7721768330,900.365,15.01,56021,55650,371
KR_7721768330,960.393,16.01,59113,58399,714
KR_7721768330,960.727,16.01,59128,58414,714
KR_7771881016,0.0,0.0,7000,7000,0
KR_7771881016,60.032,1.0,7015,7015,0
KR_7771881016,120.045,2.0,9647,9278,369
KR_7771881016,180.12,3.0,12261,12119,142
KR_7771881016,240.141,4.0,14871,15165,-294
KR_7771881016,300.171,5.0,17798,18304,-506
KR_7771881016,360.193,6.0,22089,21465,624
KR_7771881016,420.217,7.0,25627,24354,1273
KR_7771881016,480.218,8.0,27975,27719,256
KR_7771881016,540.242,9.0,31371,30904,467
KR_7771881016,600.274,10.0,35170,33734,1436
KR_7771881016,660.307,11.01,38752,36383,2369
KR_7771881016,720.312,12.01,40944,39773,1171
KR_7771881016,780.316,13.01,44153,42749,1404
KR_7771881016,840.327,14.01,48228,45081,3147
KR_7771881016,900.359,15.01,52088,47632,4456
KR_7771881016,960.364,16.01,54827,51823,3004
KR_7771881016,1020.395,17.01,57666,54163,3503
KR_7771881016,1080.407,18.01,60815,57406,3409
KR_7771881016,1140.421,19.01,63548,60536,3012
KR_7771881016,1200.453,20.01,66377,63265,3112
KR_7771881016,1260.472,21.01,69542,66352,3190
KR_7771881016,1320.495,22.01,72050,69511,2539
KR_7771881016,1380.524,23.01,75402,71968,3434
KR_7771881016,1425.727,23.76,79697,73771,5926
KR_7747670259,0.0,0.0,7000,7000,0
KR_7747670259,60.002,1.0,7377,7418,-41
KR_7747670259,120.032,2.0,9974,10031,-57
KR_7747670259,180.092,3.0,12902,13475,-573
KR_7747670259,240.112,4.0,16498,16108,390
KR_7747670259,300.135,5.0,19175,19424,-249
KR_7747670259,360.158,6.0,23306,23100,206
KR_7747670259,420.163,7.0,27256,25803,1453
KR_7747670259,480.195,8.0,30091,29197,894
KR_7747670259,540.223,9.0,33668,32408,1260
KR_7747670259,600.243,10.0,37764,35089,2675
KR_7747670259,660.268,11.0,41284,39521,1763
KR_7747670259,720.27,12.0,45570,41705,3865
KR_7747670259,780.279,13.0,48183,46026,2157
KR_7747670259,840.3,14.0,52589,47978,4611
KR_7747670259,884.421,14.74,55863,49316,6547
KR_7769006027,0.0,0.0,7000,7000,0
KR_7769006027,60.031,1.0,7015,7377,-362
KR_7769006027,120.031,2.0,9747,10265,-518
KR_7769006027,180.057,3.0,12565,12987,-422
KR_7769006027,240.073,4.0,15172,17008,-1836
KR_7769006027,300.138,5.0,19780,19457,323
KR_7769006027,360.158,6.0,22736,22930,-194
KR_7769006027,420.187,7.0,26439,27516,-1077
KR_7769006027,480.206,8.0,29213,30719,-1506
KR_7769006027,540.226,9.0,33135,33497,-362
KR_7769006027,600.244,10.0,36110,36790,-680
KR_7769006027,660.255,11.0,40083,39443,640
KR_7769006027,720.274,12.0,43928,41989,1939
KR_7769006027,780.295,13.0,45976,46658,-682
KR_7769006027,840.315,14.01,49042,49797,-755
KR_7769006027,900.33,15.01,52468,52294,174
KR_7769006027,960.348,16.01,56081,54461,1620
KR_7769006027,1020.364,17.01,59161,59104,57
KR_7769006027,1080.397,18.01,63242,61599,1643
KR_7769006027,1140.425,19.01,66043,64335,1708
KR_7769006027,1200.443,20.01,71123,66742,4381
KR_7769006027,1260.465,21.01,74405,69962,4443
KR_7769006027,1260.665,21.01,74420,69977,4443
KR_7775013605,0.0,0.0,7000,7000,0
KR_7775013605,60.03,1.0,7015,7015,0
KR_7775013605,120.054,2.0,9729,10267,-538
KR_7775013605,180.139,3.0,13969,14027,-58
KR_7775013605,240.17,4.0,16655,17413,-758
KR_7775013605,300.203,5.0,20813,20833,-20
KR_7775013605,360.236,6.0,23408,24081,-673
KR_7775013605,420.241,7.0,26609,26445,164
KR_7775013605,480.25,8.0,29654,29691,-37
KR_7775013605,540.252,9.0,33473,33414,59
KR_7775013605,600.264,10.0,36865,36959,-94
KR_7775013605,660.265,11.0,39552,39492,60
KR_7775013605,720.295,12.0,43208,42271,937
KR_7775013605,780.319,13.01,46637,45072,1565
KR_7775013605,840.341,14.01,49991,49092,899
KR_7775013605,900.355,15.01,52728,51973,755
KR_7775013605,960.357,16.01,55299,56524,-1225
KR_7775013605,1020.362,17.01,58258,59425,-1167
KR_7775013605,1080.377,18.01,60664,62297,-1633
KR_7775013605,1140.382,19.01,64068,65479,-1411
KR_7775013605,1200.387,20.01,66761,69270,-2509
KR_7775013605,1260.407,21.01,69835,72644,-2809
KR_7775013605,1320.43,22.01,72808,76086,-3278
KR_7775013605,1380.444,23.01,76215,80689,-4474
KR_7775013605,1440.445,24.01,79507,83491,-3984
KR_7775013605,1500.448,25.01,83143,87358,-4215
KR_7775013605,1560.465,26.01,86205,89831,-3626
KR_7775013605,1620.486,27.01,89075,93164,-4089
KR_7775013605,1656.439,27.61,90483,95990,-5507
KR_7775434141,0.0,0.0,7000,7000,0
KR_7775434141,60.012,1.0,7407,7418,-11
KR_7775434141,120.018,2.0,11096,11139,-43
KR_7775434141,180.03,3.0,14541,15311,-770
KR_7775434141,240.045,4.0,17655,17992,-337
KR_7775434141,300.058,5.0,21254,22048,-794
KR_7775434141,360.062,6.0,25076,24852,224
KR_7775434141,420.074,7.0,28785,29110,-325
KR_7775434141,480.09,8.0,32156,32057,99
KR_7775434141,540.104,9.0,36459,34581,1878
KR_7775434141,600.116,10.0,39961,38451,1510
KR_7775434141,660.128,11.0,43736,41095,2641
KR_7775434141,720.142,12.0,46258,43664,2594
KR_7775434141,780.155,13.0,48659,47593,1066
KR_7775434141,840.164,14.0,51528,53022,-1494
KR_7775434141,900.18,15.0,55062,55514,-452
KR_7775434141,960.198,16.0,57476,60431,-2955
KR_7775434141,1020.214,17.0,61764,63853,-2089
KR_7775434141,1080.224,18.0,65482,66659,-1177
KR_7775434141,1140.236,19.0,69533,70220,-687
KR_7775434141,1200.26,20.0,72919,72353,566
KR_7775434141,1217.859,20.3,75077,73512,1565
KR_7740239105,0.0,0.0,7000,7000,0
KR_7740239105,60.032,1.0,7015,7015,0
KR_7740239105,120.036,2.0,10216,9196,1020
KR_7740239105,180.059,3.0,13482,11948,1534
KR_7740239105,240.078,4.0,15779,15571,208
KR_7740239105,300.151,5.0,18551,18016,535
KR_7740239105,360.171,6.0,20983,20434,549
KR_7740239105,420.197,7.0,23697,23632,65
KR_7740239105,480.217,8.0,28149,26293,1856
KR_7740239105,540.246,9.0,31423,30484,939
KR_7740239105,600.272,10.0,34472,32980,1492
KR_7740239105,660.298,11.0,37407,36279,1128
KR_7740239105,720.317,12.01,39972,39708,264
KR_7740239105,780.328,13.01,43698,43858,-160
KR_7740239105,840.348,14.01,46968,47051,-83
KR_7740239105,900.38,15.01,49914,50244,-330
KR_7740239105,960.405,16.01,53084,53318,-234
KR_7740239105,1020.428,17.01,55556,56940,-1384
KR_7740239105,1080.448,18.01,58142,62679,-4537
KR_7740239105,1140.464,19.01,62178,65064,-2886
KR_7740239105,1194.689,19.91,64425,68780,-4355
KR_7763516348,0.0,0.0,7000,7000,0
KR_7763516348,60.009,1.0,7015,7015,0
KR_7763516348,120.028,2.0,9261,9511,-250
KR_7763516348,180.029,3.0,13748,13351,397
KR_7763516348,240.059,4.0,16591,16777,-186
KR_7763516348,300.145,5.0,21434,19838,1596
KR_7763516348,360.172,6.0,24626,23968,658
KR_7763516348,420.192,7.0,28087,27104,983
KR_7763516348,480.215,8.0,31260,30480,780
KR_7763516348,540.231,9.0,36397,34145,2252
KR_7763516348,600.259,10.0,38936,37863,1073
KR_7763516348,660.259,11.0,42752,41256,1496
KR_7763516348,720.287,12.0,45520,44571,949
KR_7763516348,780.295,13.0,47986,47191,795
KR_7763516348,840.327,14.01,52561,50376,2185
KR_7763516348,900.333,15.01,55916,54081,1835
KR_7763516348,960.365,16.01,58891,56535,2356
KR_7763516348,1020.393,17.01,62936,60215,2721
KR_7763516348,1080.413,18.01,65168,63791,1377
KR_7763516348,1140.42,19.01,69424,65943,3481
KR_7763516348,1200.434,20.01,72543,69552,2991
KR_7763516348,1260.458,21.01,75397,72210,3187
KR_7763516348,1320.466,22.01,77871,76426,1445
KR_7763516348,1380.473,23.01,82103,79192,2911
KR_7763516348,1440.494,24.01,84613,84383,230
KR_7763516348,1500.51,25.01,88532,87118,1414
KR_7763516348,1538.709,25.65,92196,88933,3263
KR_7777934317,0.0,0.0,7000,7000,0
KR_7777934317,60.031,1.0,7665,7803,-138
KR_7777934317,120.049,2.0,10464,12731,-2267
KR_7777934317,180.052,3.0,14007,15087,-1080
KR_7777934317,240.076,4.0,17955,20523,-2568
KR_7777934317,300.184,5.0,20537,24290,-3753
KR_7777934317,360.186,6.0,23682,27463,-3781
KR_7777934317,420.219,7.0,27758,30204,-2446
KR_7777934317,480.237,8.0,30632,34365,-3733
KR_7777934317,540.25,9.0,33641,38362,-4721
KR_7777934317,600.266,10.0,37673,41864,-4191
KR_7777934317,660.273,11.0,40530,45620,-5090
KR_7777934317,720.291,12.0,44548,49018,-4470
KR_7777934317,780.32,13.01,46881,53857,-6976
KR_7777934317,840.345,14.01,49766,56085,-6319
KR_7777934317,883.394,14.72,51507,60277,-8770
KR_7775316139,0.0,0.0,7000,7000,0
KR_7775316139,60.021,1.0,7885,7015,870
KR_7775316139,120.025,2.0,10102,9856,246
KR_7775316139,180.051,3.0,13324,12055,1269
KR_7775316139,240.078,4.0,16228,15748,480
KR_7775316139,300.155,5.0,19479,19157,322
KR_7775316139,360.173,6.0,22895,21726,1169
KR_7775316139,420.19,7.0,25407,25409,-2
KR_7775316139,480.209,8.0,28800,27908,892
KR_7775316139,540.225,9.0,33109,31279,1830
KR_7775316139,600.245,10.0,35813,34040,1773
KR_7775316139,660.249,11.0,39518,36663,2855
KR_7775316139,720.262,12.0,42497,39474,3023
KR_7775316139,780.274,13.0,45627,42050,3577
KR_7775316139,840.301,14.01,49017,48256,761
KR_7775316139,900.332,15.01,53486,50483,3003
KR_7775316139,960.341,16.01,57218,53098,4120
KR_7775316139,1020.349,17.01,60356,56458,3898
KR_7775316139,1080.374,18.01,63428,59393,4035
KR_7775316139,1140.402,19.01,67141,61922,5219
KR_7775316139,1200.421,20.01,71182,65936,5246
KR_7775316139,1260.437,21.01,74741,68677,6064
KR_7775316139,1320.441,22.01,77904,71524,6380
KR_7775316139,1380.448,23.01,80808,74677,6131
KR_7775316139,1440.478,24.01,83871,78056,5815
KR_7775316139,1500.495,25.01,87897,80829,7068
KR_7775316139,1560.526,26.01,90779,84304,6475
KR_7775316139,1620.555,27.01,93741,87132,6609
KR_7775316139,1675.008,27.92,99250,89261,9989
KR_7763309595,0.0,0.0,7000,7000,0
KR_7763309595,60.005,1.0,7015,7035,-20
KR_7763309595,120.026,2.0,9624,10508,-884
KR_7763309595,180.119,3.0,13554,14262,-708
KR_7763309595,240.142,4.0,16244,17274,-1030
KR_7763309595,300.149,5.0,18909,20545,-1636
KR_7763309595,360.181,6.0,22538,24005,-1467
KR_7763309595,420.21,7.0,26540,29247,-2707
KR_7763309595,480.24,8.0,30226,32238,-2012
KR_7763309595,540.257,9.0,33255,36686,-3431
KR_7763309595,600.282,10.0,36610,40279,-3669
KR_7763309595,660.282,11.0,41409,44061,-2652
KR_7763309595,720.305,12.01,43653,47680,-4027
KR_7763309595,780.338,13.01,46454,50042,-3588
KR_7763309595,840.368,14.01,50319,52874,-2555
KR_7763309595,900.387,15.01,53727,55424,-1697
KR_7763309595,960.39,16.01,56804,59164,-2360
KR_7763309595,1020.402,17.01,59825,61372,-1547
KR_7763309595,1080.415,18.01,61875,64594,-2719
KR_7763309595,1140.406,19.01,64094,69677,-5583
KR_7721934597,0.0,0.0,7000,7000,0
KR_7721934597,60.032,1.0,7015,7018,-3
KR_7721934597,120.053,2.0,10388,9795,593
KR_7721934597,180.107,3.0,12992,12284,708
KR_7721934597,240.125,4.0,15901,14976,925
KR_7721934597,300.14,5.0,19149,18265,884
KR_7721934597,360.163,6.0,22053,21198,855
KR_7721934597,420.178,7.0,25523,24538,985
KR_7721934597,480.197,8.0,27911,28167,-256
KR_7721934597,540.216,9.0,30646,30522,124
KR_7721934597,551.638,9.19,31291,31309,-18
KR_7765911364,0.0,0.0,7000,7000,0
KR_7765911364,60.009,1.0,7015,7015,0
KR_7765911364,120.028,2.0,9360,9383,-23
KR_7765911364,180.098,3.0,13529,13166,363
KR_7765911364,240.12,4.0,18154,17561,593
KR_7765911364,300.139,5.0,20962,20242,720
KR_7765911364,360.156,6.0,24907,23008,1899
KR_7765911364,420.179,7.0,28371,26885,1486
KR_7765911364,480.198,8.0,31458,29690,1768
KR_7765911364,540.225,9.0,34826,33728,1098
KR_7765911364,600.232,10.0,37994,37556,438
KR_7765911364,660.239,11.0,40481,40908,-427
KR_7765911364,720.263,12.0,43899,44064,-165
KR_7765911364,780.275,13.0,46265,46626,-361
KR_7765911364,840.295,14.0,49739,50309,-570
KR_7765911364,900.315,15.01,52881,53189,-308
KR_7765911364,960.338,16.01,56169,57176,-1007
KR_7765911364,1020.369,17.01,60427,59990,437
KR_7765911364,1080.397,18.01,63789,62754,1035
KR_7765911364,1140.422,19.01,66351,65702,649
KR_7765911364,1200.453,20.01,69432,69327,105
KR_7765911364,1260.465,21.01,71714,71941,-227
KR_7765911364,1320.483,22.01,74935,75146,-211
KR_7765911364,1380.489,23.01,78218,78092,126
KR_7765911364,1440.492,24.01,81301,81274,27
KR_7765911364,1500.505,25.01,84324,84406,-82
KR_7765911364,1549.269,25.82,86856,88073,-1217
KR_7739679667,0.0,0.0,7000,7000,0
KR_7739679667,60.028,1.0,7015,7041,-26
KR_7739679667,120.056,2.0,9536,10227,-691
KR_7739679667,180.125,3.0,11815,14110,-2295
KR_7739679667,240.149,4.0,14393,16513,-2120
KR_7739679667,300.158,5.0,18834,20617,-1783
KR_7739679667,360.182,6.0,21953,24030,-2077
KR_7739679667,420.192,7.0,24364,26497,-2133
KR_7739679667,480.223,8.0,26981,29717,-2736
KR_7739679667,540.23,9.0,31253,33120,-1867
KR_7739679667,600.262,10.0,34683,36596,-1913
KR_7739679667,660.275,11.0,37310,39596,-2286
KR_7739679667,720.292,12.0,41015,43324,-2309
KR_7739679667,780.316,13.01,44017,47649,-3632
KR_7739679667,840.319,14.01,48127,50484,-2357
KR_7739679667,900.326,15.01,51430,53337,-1907
KR_7739679667,960.349,16.01,53332,59382,-6050
KR_7739679667,1020.36,17.01,57269,63374,-6105
KR_7739679667,1080.375,18.01,59659,67699,-8040
KR_7739679667,1122.829,18.71,62676,70431,-7755
KR_7644820996,0.0,0.0,7000,7000,0
KR_7644820996,60.032,1.0,7015,7461,-446
KR_7644820996,120.039,2.0,10588,11884,-1296
KR_7644820996,180.062,3.0,13993,14169,-176
KR_7644820996,240.067,4.0,17965,17601,364
KR_7644820996,300.089,5.0,20177,21484,-1307
KR_7644820996,360.108,6.0,24702,25222,-520
KR_7644820996,420.173,7.0,27171,28697,-1526
KR_7644820996,480.206,8.0,29770,31838,-2068
KR_7644820996,540.219,9.0,33114,35614,-2500
KR_7644820996,600.245,10.0,36352,39431,-3079
KR_7644820996,660.25,11.0,38993,42652,-3659
KR_7644820996,720.282,12.0,43847,46202,-2355
KR_7644820996,780.315,13.01,46352,48572,-2220
KR_7644820996,840.331,14.01,48833,51707,-2874
KR_7644820996,900.342,15.01,51561,56431,-4870
KR_7644820996,960.37,16.01,55771,59162,-3391
KR_7644820996,1020.38,17.01,58223,61950,-3727
KR_7644820996,1080.389,18.01,62600,65138,-2538
KR_7644820996,1140.395,19.01,65467,67958,-2491
KR_7644820996,1200.403,20.01,67681,71122,-3441
KR_7644820996,1252.676,20.88,70158,75924,-5766
KR_7726160558,0.0,0.0,7000,7000,0
KR_7726160558,60.027,1.0,7015,7015,0
KR_7726160558,120.036,2.0,10514,9409,1105
KR_7726160558,180.097,3.0,14466,13898,568
KR_7726160558,240.116,4.0,18403,17172,1231
KR_7726160558,300.153,5.0,21266,20676,590
KR_7726160558,360.184,6.0,23522,23700,-178
KR_7726160558,420.185,7.0,27228,27698,-470
KR_7726160558,480.188,8.0,31811,31477,334
KR_7726160558,540.213,9.0,35591,34727,864
KR_7726160558,600.223,10.0,38522,38500,22
KR_7726160558,660.229,11.0,41417,42217,-800
KR_7726160558,720.232,12.0,46081,45870,211
KR_7726160558,780.253,13.0,48751,48252,499
KR_7726160558,840.279,14.0,54041,52107,1934
KR_7726160558,900.307,15.01,57605,54512,3093
KR_7726160558,928.536,15.48,58895,55718,3177
KR_7775148729,0.0,0.0,7000,7000,0
KR_7775148729,60.018,1.0,7015,7427,-412
KR_7775148729,120.024,2.0,11304,10404,900
KR_7775148729,180.042,3.0,15539,13321,2218
KR_7775148729,240.059,4.0,18809,16363,2446
KR_7775148729,300.122,5.0,21196,18974,2222
KR_7775148729,360.14,6.0,24787,22613,2174
KR_7775148729,420.152,7.0,27572,26094,1478
KR_7775148729,480.17,8.0,31432,29300,2132
KR_7775148729,540.201,9.0,34794,32541,2253
KR_7775148729,600.226,10.0,38110,34686,3424
KR_7775148729,660.249,11.0,41418,38152,3266
KR_7775148729,720.282,12.0,43899,41118,2781
KR_7775148729,780.312,13.01,48136,43919,4217
KR_7775148729,840.331,14.01,52095,46278,5817
KR_7775148729,900.34,15.01,56035,49836,6199
KR_7775148729,960.364,16.01,59096,52925,6171
KR_7775148729,1000.076,16.67,62633,54138,8495
KR_7644799833,0.0,0.0,7000,7000,0
KR_7644799833,60.008,1.0,7015,7427,-412
KR_7644799833,120.029,2.0,10269,11225,-956
KR_7644799833,180.11,3.0,13096,14285,-1189
KR_7644799833,240.134,4.0,16794,17504,-710
KR_7644799833,300.164,5.0,20032,20620,-588
KR_7644799833,360.186,6.0,23061,24494,-1433
KR_7644799833,420.203,7.0,26797,27354,-557
KR_7644799833,480.224,8.0,30072,30766,-694
KR_7644799833,540.244,9.0,33052,33447,-395
KR_7644799833,600.253,10.0,36907,36178,729
KR_7644799833,660.265,11.0,40611,39064,1547
KR_7644799833,720.294,12.0,45029,41768,3261
KR_7644799833,780.318,13.01,47239,46874,365
KR_7644799833,827.15,13.79,50318,48308,2010
KR_7721884510,0.0,0.0,7000,7000,0
KR_7721884510,60.013,1.0,7025,7015,10
KR_7721884510,120.024,2.0,9867,9310,557
KR_7721884510,180.041,3.0,12708,11692,1016
KR_7721884510,240.051,4.0,16161,15461,700
KR_7721884510,300.068,5.0,19117,18051,1066
KR_7721884510,360.093,6.0,22922,21878,1044
KR_7721884510,420.163,7.0,25765,24710,1055
KR_7721884510,480.175,8.0,28177,27994,183
KR_7721884510,540.175,9.0,31941,30969,972
KR_7721884510,600.194,10.0,34363,34001,362
KR_7721884510,660.213,11.0,38387,38295,92
KR_7721884510,720.231,12.0,41005,41610,-605
KR_7721884510,780.262,13.0,43702,44197,-495
KR_7721884510,840.291,14.0,47171,47690,-519
KR_7721884510,900.293,15.0,49910,50563,-653
KR_7721884510,922.436,15.37,50570,52398,-1828
KR_7771932753,0.0,0.0,7000,7000,0
KR_7771932753,60.032,1.0,7015,7021,-6
KR_7771932753,120.057,2.0,9339,9383,-44
KR_7771932753,180.059,3.0,12969,12061,908
KR_7771932753,240.087,4.0,15329,14619,710
KR_7771932753,300.171,5.0,18458,19167,-709
KR_7771932753,360.196,6.0,22068,22272,-204
KR_7771932753,420.228,7.0,24404,25255,-851
KR_7771932753,480.228,8.0,27075,29183,-2108
KR_7771932753,540.232,9.0,30734,32410,-1676
KR_7771932753,600.234,10.0,34294,36940,-2646
KR_7771932753,660.254,11.0,37209,40446,-3237
KR_7771932753,720.275,12.0,40652,43363,-2711
KR_7771932753,780.295,13.0,44111,47370,-3259
KR_7771932753,840.319,14.01,46545,49834,-3289
KR_7771932753,900.35,15.01,50534,53375,-2841
KR_7771932753,960.369,16.01,53278,56448,-3170
KR_7771932753,1020.401,17.01,57296,59495,-2199
KR_7771932753,1025.478,17.09,57446,59645,-2199
KR_7777022302,0.0,0.0,7000,7000,0
KR_7777022302,60.011,1.0,7015,7015,0
KR_7777022302,120.039,2.0,10330,10401,-71
KR_7777022302,180.116,3.0,13151,12988,163
KR_7777022302,240.135,4.0,16543,16527,16
KR_7777022302,300.153,5.0,19753,19744,9
KR_7777022302,360.173,6.0,22118,22005,113
KR_7777022302,420.194,7.0,24626,24324,302
KR_7777022302,480.218,8.0,29812,27749,2063
KR_7777022302,540.24,9.0,33235,30799,2436
KR_7777022302,571.884,9.53,34656,32245,2411
KR_7767091493,0.0,0.0,7000,7000,0
KR_7767091493,60.016,1.0,7015,7015,0
KR_7767091493,120.042,2.0,10021,10544,-523
KR_7767091493,180.114,3.0,13808,13712,96
KR_7767091493,240.138,4.0,17670,18698,-1028
KR_7767091493,300.143,5.0,22109,21779,330
KR_7767091493,360.165,6.0,24910,25395,-485
KR_7767091493,420.178,7.0,27378,29705,-2327
KR_7767091493,480.211,8.0,30970,32741,-1771
